time	 inp	 bininp	 pre	 binpre	 lstinp	 lstpre
20:19:47	 1	 3250	 100000000000	 010011010011	 [1]	 [2, 16, 32, 128, 1024, 2048]
20:19:47	 1034	 2805	 010100000010	 101011110101	 [2, 8, 1024]	 [1, 4, 16, 32, 64, 128, 512, 2048]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 68	 3618	 001000100000	 010001000111	 [4, 64]	 [2, 32, 512, 1024, 2048]
20:19:47	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:48	 4	 3922	 001000000000	 010010101111	 [4]	 [2, 16, 64, 256, 512, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 2048	 1783	 000000000001	 11101111011	 [2048]	 [1, 2, 4, 16, 32, 64, 128, 512, 1024]
20:19:48	 48	 3719	 000011000000	 111000010111	 [16, 32]	 [1, 2, 4, 128, 512, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 289	 3798	 100001001000	 011010110111	 [1, 32, 256]	 [2, 4, 16, 64, 128, 512, 1024, 2048]
20:19:48	 512	 3172	 000000000100	 001001100011	 [512]	 [4, 32, 64, 1024, 2048]
20:19:48	 19	 3748	 110010000000	 001001010111	 [1, 2, 16]	 [4, 32, 128, 512, 1024, 2048]
20:19:48	 1	 3250	 100000000000	 010011010011	 [1]	 [2, 16, 32, 128, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:48	 256	 629	 000000001000	 1010111001	 [256]	 [1, 4, 16, 32, 64, 512]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 264	 1271	 000100001000	 11101111001	 [8, 256]	 [1, 2, 4, 16, 32, 64, 128, 1024]
20:19:48	 8	 1218	 000100000000	 01000011001	 [8]	 [2, 64, 128, 1024]
20:19:48	 2176	 1655	 000000010001	 11101110011	 [128, 2048]	 [1, 2, 4, 16, 32, 64, 512, 1024]
20:19:48	 4	 3922	 001000000000	 010010101111	 [4]	 [2, 16, 64, 256, 512, 1024, 2048]
20:19:48	 36	 3795	 001001000000	 110010110111	 [4, 32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 4	 3922	 001000000000	 010010101111	 [4]	 [2, 16, 64, 256, 512, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 1024	 2815	 000000000010	 111111110101	 [1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:48	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 160	 3667	 000001010000	 110010100111	 [32, 128]	 [1, 2, 16, 64, 512, 1024, 2048]
20:19:48	 13	 3762	 101100000000	 010011010111	 [1, 4, 8]	 [2, 16, 32, 128, 512, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 4	 3922	 001000000000	 010010101111	 [4]	 [2, 16, 64, 256, 512, 1024, 2048]
20:19:48	 68	 3618	 001000100000	 010001000111	 [4, 64]	 [2, 32, 512, 1024, 2048]
20:19:48	 1060	 2779	 001001000010	 110110110101	 [4, 32, 1024]	 [1, 2, 8, 16, 64, 128, 512, 2048]
20:19:48	 4	 3920	 001000000000	 000010101111	 [4]	 [16, 64, 256, 512, 1024, 2048]
20:19:48	 128	 3123	 000000010000	 110011000011	 [128]	 [1, 2, 16, 32, 1024, 2048]
20:19:48	 1280	 2815	 000000001010	 111111110101	 [256, 1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:48	 512	 3172	 000000000100	 001001100011	 [512]	 [4, 32, 64, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 2048	 1783	 000000000001	 11101111011	 [2048]	 [1, 2, 4, 16, 32, 64, 128, 512, 1024]
20:19:48	 2	 1265	 010000000000	 10001111001	 [2]	 [1, 16, 32, 64, 128, 1024]
20:19:48	 8	 1218	 000100000000	 01000011001	 [8]	 [2, 64, 128, 1024]
20:19:48	 65	 4022	 100000100000	 011011011111	 [1, 64]	 [2, 4, 16, 32, 128, 256, 512, 1024, 2048]
20:19:48	 2056	 1783	 000100000001	 11101111011	 [8, 2048]	 [1, 2, 4, 16, 32, 64, 128, 512, 1024]
20:19:48	 2	 1265	 010000000000	 10001111001	 [2]	 [1, 16, 32, 64, 128, 1024]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 33	 3798	 100001000000	 011010110111	 [1, 32]	 [2, 4, 16, 64, 128, 512, 1024, 2048]
20:19:48	 1032	 2807	 000100000010	 111011110101	 [8, 1024]	 [1, 2, 4, 16, 32, 64, 128, 512, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 2048	 1783	 000000000001	 11101111011	 [2048]	 [1, 2, 4, 16, 32, 64, 128, 512, 1024]
20:19:48	 640	 3191	 000000010100	 111011100011	 [128, 512]	 [1, 2, 4, 16, 32, 64, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:48	 2	 1265	 010000000000	 10001111001	 [2]	 [1, 16, 32, 64, 128, 1024]
20:19:48	 640	 3191	 000000010100	 111011100011	 [128, 512]	 [1, 2, 4, 16, 32, 64, 1024, 2048]
20:19:48	 132	 3635	 001000010000	 110011000111	 [4, 128]	 [1, 2, 16, 32, 512, 1024, 2048]
20:19:48	 0	 0	 000000000000	 0	 []	 []
20:19:49	 0	 0	 000000000000	 0	 []	 []
20:19:49	 0	 0	 000000000000	 0	 []	 []
20:19:49	 0	 0	 000000000000	 0	 []	 []
20:19:49	 129	 3122	 100000010000	 010011000011	 [1, 128]	 [2, 16, 32, 1024, 2048]
20:19:49	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:49	 4	 3920	 001000000000	 000010101111	 [4]	 [16, 64, 256, 512, 1024, 2048]
20:19:49	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:49	 8	 1218	 000100000000	 01000011001	 [8]	 [2, 64, 128, 1024]
20:19:49	 0	 0	 000000000000	 0	 []	 []
20:19:49	 0	 0	 000000000000	 0	 []	 []
20:19:49	 0	 0	 000000000000	 0	 []	 []
20:19:49	 36	 3795	 001001000000	 110010110111	 [4, 32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
