time, inp, bininp, pre, binpre
20:09:06, 257, 100000001000, 3254, 011011010011
20:09:06, 0, 000000000000, 0, 0
[0.4, 0.0, 0.2, 0.4, 0.8, 0.4, 1.0, 0.0, 0.4, 0.6, 1.0, 0.6]
20:09:06, 128, 000000010000, 3664, 000010100111
[0.0, 0.8333333333333334, 1.0, 0.3333333333333333, 0.8333333333333334, 0.6666666666666666, 0.5, 0.6666666666666666, 0.0, 0.5, 0.8333333333333334, 1.0]
20:09:06, 257, 100000001000, 3254, 011011010011
20:09:06, 0, 000000000000, 0, 0
[1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0, 1.0, 1.0, 1.0]
20:09:06, 32, 000001000000, 907, 1101000111
[0.8333333333333334, 0.5, 1.0, 0.16666666666666666, 0.8333333333333334, 0.5, 0.5, 0.5, 0.0, 0.3333333333333333, 0.5, 0.8333333333333334]
20:09:06, 256, 000000001000, 2069, 101010000001
[0.3333333333333333, 0.2222222222222222, 0.8888888888888888, 0.4444444444444444, 0.0, 0.3333333333333333, 0.8888888888888888, 1.0, 0.7777777777777778, 0.4444444444444444, 0.6666666666666666]
20:09:06, 2064, 000010000001, 1476, 00100011101
[0.2857142857142857, 0.0, 0.0, 0.42857142857142855, 0.5714285714285714, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 1.0, 0.0, 0.42857142857142855, 0.5714285714285714]
20:09:06, 6, 011000000000, 2320, 000010001001
[0.0, 0.2, 0.4, 0.2, 0.8, 0.0, 0.0, 1.0, 0.4, 0.0, 0.8, 0.4]
20:09:06, 64, 000000100000, 1168, 00001001001
[0.16666666666666666, 0.5, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.5, 0.5, 0.8333333333333334, 0.0, 0.0, 1.0]
20:09:06, 12, 001100000000, 2320, 000010001001
[0.5, 1.0, 0.5, 0.0, 0.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0]
20:09:06, 8, 000100000000, 2210, 010001010001
[1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0, 1.0, 1.0, 1.0]
20:09:06, 32, 000001000000, 907, 1101000111
[0.0, 0.0, 0.8, 0.0, 0.0, 0.2, 0.8, 0.8, 0.8, 0.4, 1.0, 0.8]
20:09:06, 16, 000010000000, 3524, 001000111011
[0.2, 0.1, 0.6, 0.1, 0.0, 0.3, 0.0, 1.0, 0.8, 0.0, 0.9, 0.7]
20:09:06, 592, 000010100100, 3460, 001000011011
20:09:06, 0, 000000000000, 0, 0
[0.0, 0.0, 0.8, 0.0, 0.0, 0.2, 1.0, 0.8, 0.8, 0.6, 1.0, 0.8]
20:09:06, 16, 000010000000, 4036, 001000111111
[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.42857142857142855, 0.5714285714285714, 0.0, 0.2857142857142857]
20:09:06, 1024, 000000000010, 723, 1100101101
[0.0, 0.2, 0.4, 0.2, 1.0, 0.0, 0.0, 1.0, 0.4, 0.4, 0.8, 0.4]
20:09:06, 64, 000000100000, 1168, 00001001001
20:09:06, 0, 000000000000, 0, 0
[0.0, 0.8333333333333334, 1.0, 0.3333333333333333, 0.8333333333333334, 0.6666666666666666, 0.5, 0.6666666666666666, 0.0, 0.5, 0.8333333333333334, 1.0]
20:09:06, 257, 100000001000, 3254, 011011010011
[0.0, 0.0, 0.8, 0.0, 0.0, 0.2, 1.0, 0.8, 0.8, 0.6, 1.0, 0.8]
20:09:06, 16, 000010000000, 4036, 001000111111
[0.6666666666666666, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 1.0]
20:09:06, 2, 010000000000, 1321, 10010100101
20:09:06, 0, 000000000000, 0, 0
[0.2727272727272727, 0.2727272727272727, 0.0, 0.45454545454545453, 0.0, 0.2727272727272727, 1.0, 0.9090909090909091, 0.8181818181818182, 0.45454545454545453, 0.5454545454545454]
20:09:06, 2068, 001010000001, 1472, 00000011101
[0.0, 0.0, 0.8, 0.0, 0.0, 0.2, 1.0, 0.8, 0.8, 0.6, 1.0, 0.8]
20:09:06, 16, 000010000000, 4036, 001000111111
[0.5, 1.0, 0.5, 0.0, 0.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0]
20:09:06, 8, 000100000000, 2210, 010001010001
20:09:06, 0, 000000000000, 0, 0
20:09:06, 0, 000000000000, 0, 0
[0.3333333333333333, 0.2222222222222222, 0.8888888888888888, 0.4444444444444444, 0.0, 0.3333333333333333, 1.0, 1.0, 0.7777777777777778, 0.5555555555555556, 0.6666666666666666]
20:09:06, 2064, 000010000001, 1988, 00100011111
[0.8333333333333334, 0.5, 1.0, 0.16666666666666666, 0.8333333333333334, 0.5, 0.5, 0.5, 0.0, 0.3333333333333333, 0.5, 0.8333333333333334]
20:09:06, 256, 000000001000, 2069, 101010000001
[0.42857142857142855, 0.0, 0.5714285714285714, 0.0, 0.7142857142857143, 0.42857142857142855, 0.0, 1.0, 0.5714285714285714, 0.2857142857142857, 1.0, 0.5714285714285714]
20:09:06, 74, 010100100000, 3476, 001010011011
20:09:06, 0, 000000000000, 0, 0
[0.6666666666666666, 0.0, 0.3333333333333333, 1.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 1.0]
20:09:06, 2, 010000000000, 1385, 10010110101
20:09:06, 0, 000000000000, 0, 0
[0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285, 1.0, 0.2857142857142857, 0.5714285714285714, 0.5714285714285714, 1.0, 0.0, 0.42857142857142855, 0.7142857142857143]
20:09:06, 516, 001000000100, 2512, 000010111001
[0.0, 0.8333333333333334, 0.4166666666666667, 0.75, 1.0, 0.0, 0.0, 0.0, 0.9166666666666666, 0.9166666666666666, 0.0, 0.5833333333333334]
20:09:06, 1249, 100001110010, 2842, 010110001101
20:09:06, 0, 000000000000, 0, 0
20:09:06, 0, 000000000000, 0, 0
[0.7222222222222222, 0.1111111111111111, 0.3888888888888889, 0.2222222222222222, 0.0, 0.7777777777777778, 0.0, 0.0, 0.4444444444444444, 0.3888888888888889, 1.0, 0.4444444444444444]
20:09:06, 208, 000010110000, 1057, 10000100001
[0.3333333333333333, 1.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0, 0.6666666666666666]
20:09:06, 8, 000100000000, 2274, 010001110001
[0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.0, 1.0, 0.3333333333333333]
20:09:06, 512, 000000000100, 1521, 10001111101
[1.0, 0.2222222222222222, 0.0, 0.2222222222222222, 0.1111111111111111, 0.0, 0.8888888888888888, 1.0, 0.2222222222222222, 0.2222222222222222, 0.8888888888888888]
20:09:06, 32, 000001000000, 1217, 10000011001
20:09:06, 0, 000000000000, 0, 0
[0.5, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 0.3333333333333333, 0.16666666666666666]
20:09:06, 2048, 000000000001, 476, 001110111
[0.8461538461538461, 0.38461538461538464, 0.15384615384615385, 0.15384615384615385, 0.5384615384615384, 0.7692307692307693, 0.9230769230769231, 1.0, 0.23076923076923078, 0.3076923076923077, 0.0, 0.15384615384615385]
20:09:06, 1024, 000000000010, 241, 10001111
[0.7, 0.0, 0.9, 0.4, 0.0, 0.6, 1.0, 0.7, 0.0, 0.5, 1.0, 0.7]
20:09:06, 274, 010010001000, 3301, 101001110011
20:09:06, 0, 000000000000, 0, 0
[0.0, 0.4, 0.8, 0.0, 0.0, 0.2, 1.0, 0.8, 1.0, 0.6, 1.0, 0.8]
20:09:06, 16, 000010000000, 4036, 001000111111
[0.8, 0.35, 0.35, 0.2, 0.0, 0.8, 1.0, 0.0, 0.5, 0.4, 0.0, 0.45]
20:09:06, 1168, 000010010010, 97, 1000011
[0.0, 0.5833333333333334, 0.0, 0.25, 0.6666666666666666, 0.9166666666666666, 1.0, 1.0, 0.0, 0.3333333333333333, 1.0, 0.6666666666666666]
20:09:06, 261, 101000001000, 3314, 010011110011
[0.5, 0.125, 0.0, 0.125, 0.875, 0.25, 0.5, 0.5, 1.0, 0.0, 0.375, 0.625]
20:09:07, 516, 001000000100, 2320, 000010001001
[0.6666666666666666, 0.0, 0.3333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 1.0, 0.0, 1.0]
20:09:07, 2, 010000000000, 1401, 10011110101
[0.8461538461538461, 0.38461538461538464, 0.15384615384615385, 0.15384615384615385, 0.5384615384615384, 0.7692307692307693, 0.9230769230769231, 1.0, 0.23076923076923078, 0.3076923076923077, 0.0, 0.15384615384615385]
20:09:07, 1024, 000000000010, 241, 10001111
