time, inp, bininp, pre, binpre
15:50:05, 140, 001100010000, 3072, 000000000011
15:50:05, 1057, 100001000010, 3072, 000000000011
15:50:05, 56, 000111000000, 3072, 000000000011
15:50:05, 1568, 000001000110, 3072, 000000000011
15:50:05, 322, 010000101000, 3072, 000000000011
15:50:05, 2088, 000101000001, 3072, 000000000011
15:50:05, 1544, 000100000110, 3072, 000000000011
15:50:05, 1058, 010001000010, 3072, 000000000011
15:50:05, 1048, 000110000010, 3072, 000000000011
15:50:05, 1160, 000100010010, 3072, 000000000011
15:50:05, 580, 001000100100, 3072, 000000000011
15:50:05, 273, 100010001000, 3072, 000000000011
15:50:05, 84, 001010100000, 3072, 000000000011
15:50:05, 522, 010100000100, 3072, 000000000011
15:50:05, 2053, 101000000001, 3072, 000000000011
15:50:05, 168, 000101010000, 3072, 000000000011
15:50:05, 672, 000001010100, 3072, 000000000011
15:50:05, 521, 100100000100, 3072, 000000000011
15:50:05, 304, 000011001000, 3072, 000000000011
15:50:05, 1296, 000010001010, 3072, 000000000011
15:50:05, 2576, 000010000101, 3072, 000000000011
15:50:05, 1664, 000000010110, 3072, 000000000011
15:50:05, 1153, 100000010010, 3072, 000000000011
15:50:05, 2066, 010010000001, 3072, 000000000011
15:50:06, 290, 010001001000, 3072, 000000000011
15:50:06, 1044, 001010000010, 3072, 000000000011
15:50:06, 259, 110000001000, 3072, 000000000011
15:50:06, 2180, 001000010001, 3072, 000000000011
15:50:06, 224, 000001110000, 3072, 000000000011
15:50:06, 592, 000010100100, 3072, 000000000011
15:50:06, 289, 100001001000, 3072, 000000000011
15:50:06, 1281, 100000001010, 3072, 000000000011
15:50:06, 1090, 010000100010, 3072, 000000000011
15:50:06, 386, 010000011000, 3072, 000000000011
15:50:06, 42, 010101000000, 3072, 000000000011
15:50:06, 168, 000101010000, 3072, 000000000011
15:50:06, 74, 010100100000, 3072, 000000000011
15:50:06, 1296, 000010001010, 3072, 000000000011
15:50:06, 266, 010100001000, 3072, 000000000011
15:50:06, 769, 100000001100, 3072, 000000000011
15:50:06, 194, 010000110000, 3072, 000000000011
15:50:06, 1036, 001100000010, 3072, 000000000011
15:50:06, 194, 010000110000, 3072, 000000000011
15:50:06, 800, 000001001100, 3072, 000000000011
15:50:06, 1312, 000001001010, 3072, 000000000011
15:50:06, 2144, 000001100001, 3072, 000000000011
15:50:06, 131, 110000010000, 3072, 000000000011
15:50:06, 1041, 100010000010, 3072, 000000000011
15:50:06, 1033, 100100000010, 3072, 000000000011
15:50:06, 3328, 000000001011, 3072, 000000000011
15:50:06, 321, 100000101000, 3072, 000000000011
15:50:06, 296, 000101001000, 3072, 000000000011
15:50:06, 2054, 011000000001, 3072, 000000000011
15:50:06, 2096, 000011000001, 3072, 000000000011
15:50:06, 145, 100010010000, 3072, 000000000011
15:50:06, 262, 011000001000, 3072, 000000000011
15:50:06, 1034, 010100000010, 3072, 000000000011
15:50:06, 152, 000110010000, 3072, 000000000011
15:50:06, 1538, 010000000110, 3072, 000000000011
15:50:06, 1090, 010000100010, 3072, 000000000011
15:50:06, 1160, 000100010010, 3072, 000000000011
15:50:06, 578, 010000100100, 3072, 000000000011
15:50:06, 2568, 000100000101, 3072, 000000000011
15:50:06, 1029, 101000000010, 3072, 000000000011
15:50:06, 134, 011000010000, 3072, 000000000011
15:50:06, 1089, 100000100010, 3072, 000000000011
15:50:06, 2305, 100000001001, 3072, 000000000011
15:50:06, 521, 100100000100, 3072, 000000000011
15:50:06, 70, 011000100000, 3072, 000000000011
15:50:06, 52, 001011000000, 3072, 000000000011
15:50:06, 2144, 000001100001, 3072, 000000000011
15:50:06, 1168, 000010010010, 3072, 000000000011
15:50:06, 1092, 001000100010, 3072, 000000000011
15:50:06, 280, 000110001000, 3072, 000000000011
15:50:06, 641, 100000010100, 3072, 000000000011
15:50:06, 1092, 001000100010, 3072, 000000000011
15:50:06, 104, 000101100000, 3072, 000000000011
15:50:06, 2081, 100001000001, 3072, 000000000011
15:50:06, 224, 000001110000, 3072, 000000000011
15:50:06, 2053, 101000000001, 3072, 000000000011
15:50:06, 1156, 001000010010, 3072, 000000000011
15:50:06, 536, 000110000100, 3072, 000000000011
15:50:06, 1216, 000000110010, 3072, 000000000011
15:50:06, 3584, 000000000111, 3072, 000000000011
15:50:06, 52, 001011000000, 3072, 000000000011
15:50:06, 1156, 001000010010, 3072, 000000000011
15:50:06, 772, 001000001100, 3072, 000000000011
15:50:06, 2576, 000010000101, 3072, 000000000011
15:50:07, 592, 000010100100, 3072, 000000000011
15:50:07, 352, 000001101000, 3072, 000000000011
15:50:07, 1216, 000000110010, 3072, 000000000011
15:50:07, 70, 011000100000, 3072, 000000000011
